"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.063  ","P1 0.13  ","P1 0.19  ","P1 0.25  ","P1 0.31  ","P1 0.38  ","P1 0.44  ","P1 0.5  ","P1 0.56  ","P1 0.63  ","P1 0.69  ","P1 0.75  ","P1 0.81  ","P1 0.88  ","P1 0.94  ","Round 1 D 1-All","D1 0.063  ","D1 0.13  ","D1 0.19  ","D1 0.25  ","D1 0.31  ","D1 0.38  ","D1 0.44  ","D1 0.5  ","D1 0.56  ","D1 0.63  ","D1 0.69  ","D1 0.75  ","D1 0.81  ","D1 0.88  ","D1 0.94  "
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","All","1","0","1","0.5","0.615228","0.230561","1","1","0.925969","0.868313","","","0.209292","","","","","0","0","0.021269","0.212396","25.4504","24.3592","25.4504","24.3592","0.190427","0.235784","0.191608","0","0","0.209292","0.93118","0","0","0","0.5","0","2.47103E-17","0.615228","0.230561","0.384772","0.384667","0.209292","0","0","0.0167517","0.0045175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","DisputeArises","1","0","1","0.5","0.615228","0.230561","1","1","0.925969","0.868313","","","0.209292","","","","","0","0","0.021269","0.212396","25.4504","24.3592","25.4504","24.3592","0.190427","0.235784","0.191608","0","0","0.209292","0.93118","0","0","0","0.5","0","2.47103E-17","0.615228","0.230561","0.384772","0.384667","0.209292","0","0","0.0167517","0.0045175","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PFiles","0.6152","0","0.615228","0.656193","1","0.374757","1","1","0.925969","0.868313","","","0.340186","","","","","0","0","0.034571","0.212396","25.7321","23.9584","25.7321","23.9584","0.309523","0.383247","0.159844","0","0","0.340186","0.93118","0","0","0","0.661108","0","0.034857","1","0.374757","0","0.625243","0.340186","0","0","0.0272284","0.0073428","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","DAnswers","0.2306","0","0.230561","0.5","1","1","1","1","0.925969","0.868313","","","0.90775","","","","","0","0","0.09225","0.212396","25.6187","23.889","25.6187","23.889","0.49225","0.618355","0.173706","0","0","0.90775","0.93118","0","0","0","0.5","0","0.185114","1","1","0","0","0.90775","0","0","0.0726561","0.0195935","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Litigated","0.2306","0","0.230561","0.5","1","1","1","1","0.925969","0.868313","","","0.90775","","","","","0","0","0.09225","0.212396","25.6187","23.889","25.6187","23.889","0.49225","0.618355","0.173706","0","0","0.90775","0.93118","0","0","0","0.5","0","0.185114","1","1","0","0","0.90775","0","0","0.0726561","0.0195935","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Settles","0.2093","0","0.209292","0.513347","1","1","1","1","0.92486","0.9375","","","1","","","","","0","0","0","","25.7312","23.8688","25.7312","23.8688","0.4","0.616148","0.139296","0","0","1","0.93118","0","0","0","0.515032","0","0.101461","1","1","0","0","1","0","0","0","0","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Tried","0.0213","0","0.0212692","0.368662","1","1","1","1","0.936883","0.1875","","","0","","","","","0","0","1","0.212396","24.5124","24.0876","24.5124","24.0876","1.4","0.640071","0.512314","0","0","0","","0","0","0","0.352082","0","1.00827","1","1","0","0","0","0","0","0.787604","0.212396","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PWins","0.0045","0","0.0045175","0.416505","1","1","1","1","0.936048","0.1875","","","0","","","","","0","0","1","1","25.3","23.3","25.3","23.3","1.4","1.29404","0.284175","0","0","0","","0","0","0","0.405965","0","1.01373","1","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","DWins","0.0168","0","0.0167517","0.35576","1","1","1","1","0.937108","0.1875","","","0","","","","","0","0","1","0","24.3","24.3","24.3","24.3","1.4","0.463714","0.573837","0","0","0","","0","0","0","0.337551","0","1.00679","1","1","0","0","0","0","0","1","0","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Rounds1","0.2306","0","0.230561","0.5","1","1","1","1","0.925969","0.868313","","","0.90775","","","","","0","0","0.09225","0.212396","25.6187","23.889","25.6187","23.889","0.49225","0.618355","0.173706","0","0","0.90775","0.93118","0","0","0","0.5","0","0.185114","1","1","0","0","0.90775","0","0","0.0726561","0.0195935","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Truly Liable","0.5","0","0.5","0.611471","0.813464","0.230561","1","1","0.922557","0.888781","","","0.215584","","","","","0","0","0.014977","0.244902","25.6168","24.1594","25.6168","24.1594","0.223782","0.0304943","0.383216","0","0","0.215584","0.92954","0","0","0","1","0","-3.40594E-17","0.813464","0.230561","0.186536","0.582903","0.215584","0","0","0.0113091","0.0036679","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Truly Not Liable","0.5","0","0.5","0.388529","0.416992","0.230561","1","1","0.92938","0.847845","","","0.203","","","","","0","0","0.027561","0.194733","25.284","24.5589","25.284","24.5589","0.157072","0.441074","0","0","0","0.203","0.932921","0","0","0","0","0","-2.8384E-17","0.416992","0.230561","0.583008","0.186431","0.203","0","0","0.0221943","0.0053671","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","AllCount","180","0","180","0.5","110.741","41.501","180","180","0.925969","0.868313","","","37.6726","","","","","0","0","3.82845","12.7438","25.4504","24.3592","25.4504","24.3592","0.190427","0.235784","0.191608","0","0","37.6726","0.93118","0","0","0","90","0","2.47103E-17","110.741","41.501","69.2589","69.24","37.6726","0","0","3.0153","0.813149","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Liability Strength1","0.1964","0","0.196407","0.166667","1.533E-06","1.53299E-06","1","1","0.9375","0.187501","","","2.35007E-12","","","","","0","0","1.533E-6","0.0151534","25","25","25","25","2.14619E-06","9.1168E-7","0.170956","0","0","2.3501E-12","0.9375","0","0","0","0.170956","0","9.84406E-18","1.53299E-6","1.53299E-06","0.999998","0","2.35007E-12","0","0","1.50976E-6","2.323E-08","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns0.5,0.5","0.01224","1","Liability Strength2","0.2022","0","0.202193","0.333333","0.0912113","0.0912113","1","1","0.9375","0.255908","","","0.00831949","","","","","0","0","0.082892","0.13503","24.9593","24.9213","24.9593","24.9213","0.119376","0.0569132","0.325002","0","0","0.00831949","0.9375","0","0","0","0.312293","0","-1.58819E-17","0.0912113","0.0912113","0.908789","4.40701E-09","0.00831949","0","0","0.0716989","0.0111929","","","","","","","","","","","","","","","",""
