"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","All","1","0","1","0.5","1","0.624657","1","1","0.640345","0.545455","","","0.461653","","","","","0","0.125169","0.037835","0.409251","25.5489","24.0883","25.5489","24.0883","0.362766","0.451384","0.183031","0","0","0.461653","0.545455","0","0.125169","0","0.5","0","4.80704E-16","1","0.624657","0","0.375343","0.461653","0","0.125169","0.022351","0.015484","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","DisputeArises","1","0","1","0.5","1","0.624657","1","1","0.640345","0.545455","","","0.461653","","","","","0","0.125169","0.037835","0.409251","25.5489","24.0883","25.5489","24.0883","0.362766","0.451384","0.183031","0","0","0.461653","0.545455","0","0.125169","0","0.5","0","4.80704E-16","1","0.624657","0","0.375343","0.461653","0","0.125169","0.022351","0.015484","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PFiles","1","0","1","0.5","1","0.624657","1","1","0.640345","0.545455","","","0.461653","","","","","0","0.125169","0.037835","0.409251","25.5489","24.0883","25.5489","24.0883","0.362766","0.451384","0.183031","0","0","0.461653","0.545455","0","0.125169","0","0.5","0","4.80704E-16","1","0.624657","0","0.375343","0.461653","0","0.125169","0.022351","0.015484","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","DAnswers","0.6247","0","0.624657","0.385277","1","1","1","1","0.640345","0.545455","","","0.739051","","","","","0","0.20038","0.060569","0.409251","25.398","24.1414","25.398","24.1414","0.460569","0.539298","0.209497","0","0","0.739051","0.545455","0","0.20038","0","0.382874","0","0.38208","1","1","0","0","0.739051","0","0.20038","0.0357812","0.024788","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Litigated","0.6247","0","0.624657","0.385277","1","1","1","1","0.640345","0.545455","","","0.739051","","","","","0","0.20038","0.060569","0.409251","25.398","24.1414","25.398","24.1414","0.460569","0.539298","0.209497","0","0","0.739051","0.545455","0","0.20038","0","0.382874","0","0.38208","1","1","0","0","0.739051","0","0.20038","0.0357812","0.024788","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Settles","0.4617","0","0.461653","0.322277","1","1","1","1","0.545455","0.545455","","","1","","","","","0","0","0","","25.3455","24.2545","25.3455","24.2545","0.4","0.508383","0.208161","0","0","1","0.545455","0","0","0","0.318023","0","-0.0407279","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Tried","0.0378","0","0.0378349","0.448394","1","1","1","1","0.909091","0.545455","","","0","","","","","0","0","1","0.409251","24.7093","23.8907","24.7093","23.8907","1.4","0.725464","0.519941","0","0","0","","0","0","0","0.446091","0","2.33866","1","1","0","0","0","0","0","0.590749","0.409251","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PWins","0.0155","0","0.015484","0.577283","1","1","1","1","0.909091","0.545455","","","0","","","","","0","0","1","1","25.3","23.3","25.3","23.3","1.4","1.11744","0.407792","0","0","0","","0","0","0","0.58256","0","2.40612","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","DWins","0.0224","0","0.022351","0.359105","1","1","1","1","0.909091","0.545455","","","0","","","","","0","0","1","0","24.3","24.3","24.3","24.3","1.4","0.453915","0.597634","0","0","0","","0","0","0","0.351549","0","2.29193","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Abandoned","0.1252","0","0.125169","0.598557","1","1","1","1","0.909091","0.545455","","","0","","","","","0","1","0","","25.8","23.8","25.8","23.8","0.4","0.59705","0.12059","0","0","0","","0","1","0","0.60295","0","1.35008","1","1","0","0","0","0","1","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Rounds1","0.6247","0","0.624657","0.385277","1","1","1","1","0.640345","0.545455","","","0.739051","","","","","0","0.20038","0.060569","0.409251","25.398","24.1414","25.398","24.1414","0.460569","0.539298","0.209497","0","0","0.739051","0.545455","0","0.20038","0","0.382874","0","0.38208","1","1","0","0","0.739051","0","0.20038","0.0357812","0.024788","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Truly Liable","0.5","0","0.5","0.611471","1","0.478329","1","1","0.685865","0.545455","","","0.293633","","","","","0","0.150941","0.033756","0.53445","25.6339","24.0366","25.6339","24.0366","0.329421","0.0428167","0.366062","0","0","0.293633","0.545455","0","0.150941","0","1","0","3.31451E-16","1","0.478329","0","0.521671","0.293633","0","0.150941","0.0157149","0.0180407","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Truly Not Liable","0.5","0","0.5","0.388529","1","0.770985","1","1","0.612104","0.545455","","","0.629674","","","","","0","0.0993966","0.041914","0.308422","25.4638","24.14","25.4638","24.14","0.396111","0.859952","0","0","0","0.629674","0.545455","0","0.0993966","0","0","0","1.86888E-16","1","0.770985","0","0.229015","0.629674","0","0.0993966","0.028987","0.0129273","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","AllCount","400","0","400","0.5","400","249.863","400","400","0.640345","0.545455","","","184.661","","","","","0","50.0675","15.134","49.1101","25.5489","24.0883","25.5489","24.0883","0.362766","0.451384","0.183031","0","0","184.661","0.545455","0","50.0675","0","200","0","4.80704E-16","400","249.863","0","150.137","184.661","0","50.0675","8.94038","6.1936","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns2,2","3.481E-06","1.015","Liability Strength1","0.1964","0","0.196407","0.166667","1","0.981051","1","1","0.560036","0.545455","","","0.941712","","","","","0","0.0137169","0.025622","0.0151534","25.3339","24.2443","25.3339","24.2443","0.421832","0.627054","0.113873","0","0","0.941712","0.545455","0","0.0137169","0","0.170956","0","3.69171E-17","1","0.981051","0","0.0189488","0.941712","0","0.0137169","0.0252339","0.0003883","","","","","","","","","","",""
