"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","All","1","0","1","0.5","1","1","1","1","0.379347","0.431545","","","0.97961","","","","","0.0041623","0","0.016227","0.64534","25.1995","24.4884","25.1995","24.4884","0.312171","0.231786","0.374925","0","0","0.97961","0.40537","0.0041623","0","0","0.5","0","-5.75015E-17","1","1","0","0","0.97961","0.0041623","0","0.00575523","0.0104722","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","DisputeArises","1","0","1","0.5","1","1","1","1","0.379347","0.431545","","","0.97961","","","","","0.0041623","0","0.016227","0.64534","25.1995","24.4884","25.1995","24.4884","0.312171","0.231786","0.374925","0","0","0.97961","0.40537","0.0041623","0","0","0.5","0","-5.75015E-17","1","1","0","0","0.97961","0.0041623","0","0.00575523","0.0104722","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","PFiles","1","0","1","0.5","1","1","1","1","0.379347","0.431545","","","0.97961","","","","","0.0041623","0","0.016227","0.64534","25.1995","24.4884","25.1995","24.4884","0.312171","0.231786","0.374925","0","0","0.97961","0.40537","0.0041623","0","0","0.5","0","-5.75015E-17","1","1","0","0","0.97961","0.0041623","0","0.00575523","0.0104722","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","DAnswers","1","0","1","0.5","1","1","1","1","0.379347","0.431545","","","0.97961","","","","","0.0041623","0","0.016227","0.64534","25.1995","24.4884","25.1995","24.4884","0.312171","0.231786","0.374925","0","0","0.97961","0.40537","0.0041623","0","0","0.5","0","-5.75015E-17","1","1","0","0","0.97961","0.0041623","0","0.00575523","0.0104722","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","Litigated","1","0","1","0.5","1","1","1","1","0.379347","0.431545","","","0.97961","","","","","0.0041623","0","0.016227","0.64534","25.1995","24.4884","25.1995","24.4884","0.312171","0.231786","0.374925","0","0","0.97961","0.40537","0.0041623","0","0","0.5","0","-5.75015E-17","1","1","0","0","0.97961","0.0041623","0","0.00575523","0.0104722","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","Settles","0.9796","0","0.97961","0.499225","1","1","1","1","0.375889","0.434851","","","1","","","","","0","0","0","","25.2054","24.4946","25.2054","24.4946","0.3","0.22746","0.37097","0","0","1","0.40537","0","0","0","0.499138","0","-0.027735","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","Tried","0.0162","0","0.0162275","0.568598","1","1","1","1","0.545455","0.272727","","","0","","","","","0","0","1","0.64534","24.9453","24.0047","24.9453","24.0047","1.05","0.537091","0.585106","0","0","0","","0","0","0","0.576336","0","1.45988","1","1","0","0","0","0","0","0.35466","0.64534","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","PWins","0.0105","0","0.0104722","0.600312","1","1","1","1","0.545455","0.272727","","","0","","","","","0","0","1","1","25.3","23.65","25.3","23.65","1.05","0.738439","0.428093","0","0","0","","0","0","0","0.611561","0","1.39123","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","DWins","0.0058","0","0.00575523","0.510892","1","1","1","1","0.545455","0.272727","","","0","","","","","0","0","1","0","24.3","24.65","24.3","24.65","1.05","0.170716","0.870807","0","0","0","","0","0","0","0.51224","0","1.58478","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm1-fsm1-rc2","8.068E-07","0.07616","Abandoned","0.0042","0","0.0041623","0.414851","1","1","1","1","0.545455","0.272727","","","0","","","","","1","0","0","","24.8","24.9","24.8","24.9","0.3","0.0594753","0.486296","0","0","0","","1","0","0","0.405247","0","0.835931","1","1","0","0","0","1","0","0","0","","","","","","","","","","",""
