"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","All","1","0","1","0.5","0.861158","0.861158","1","1","0.681437","0.450366","","","0.611799","","","","","0","0","0.249359","0.5","25.3389","24.4384","25.3389","24.4384","0.222683","0.20392","0.24791","0","0","0.611799","0.592763","0","0","0","0.5","0","-4.39717E-17","0.861158","0.861158","0.138842","0","0.611799","0","0","0.12468","0.12468","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","DisputeArises","1","0","1","0.5","0.861158","0.861158","1","1","0.681437","0.450366","","","0.611799","","","","","0","0","0.249359","0.5","25.3389","24.4384","25.3389","24.4384","0.222683","0.20392","0.24791","0","0","0.611799","0.592763","0","0","0","0.5","0","-4.39717E-17","0.861158","0.861158","0.138842","0","0.611799","0","0","0.12468","0.12468","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","PFiles","0.8612","0","0.861158","0.550082","1","1","1","1","0.681437","0.450366","","","0.710437","","","","","0","0","0.289563","0.5","25.3935","24.3479","25.3935","24.3479","0.258586","0.236797","0.257198","0","0","0.710437","0.592763","0","0","0","0.549932","0","0.0810889","1","1","0","0","0.710437","0","0","0.144781","0.144781","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","DAnswers","0.8612","0","0.861158","0.550082","1","1","1","1","0.681437","0.450366","","","0.710437","","","","","0","0","0.289563","0.5","25.3935","24.3479","25.3935","24.3479","0.258586","0.236797","0.257198","0","0","0.710437","0.592763","0","0","0","0.549932","0","0.0810889","1","1","0","0","0.710437","0","0","0.144781","0.144781","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","Litigated","0.8612","0","0.861158","0.550082","1","1","1","1","0.681437","0.450366","","","0.710437","","","","","0","0","0.289563","0.5","25.3935","24.3479","25.3935","24.3479","0.258586","0.236797","0.257198","0","0","0.710437","0.592763","0","0","0","0.549932","0","0.0810889","1","1","0","0","0.710437","0","0","0.144781","0.144781","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","Settles","0.6118","0","0.611799","0.570495","1","1","1","1","0.58865","0.596876","","","1","","","","","0","0","0","","25.4928","24.3572","25.4928","24.3572","0.15","0.188192","0.201256","0","0","1","0.592763","0","0","0","0.570284","0","-0.12819","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","Tried","0.2494","0","0.249359","0.5","1","1","1","1","0.909091","0.0909091","","","0","","","","","0","0","1","0.5","25.15","24.325","25.15","24.325","0.525","0.356049","0.394453","0","0","0","","0","0","0","0.5","0","0.594551","1","1","0","0","0","0","0","0.5","0.5","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","PWins","0.1247","0","0.12468","0.554893","1","1","1","1","0.909091","0.0909091","","","0","","","","","0","0","1","1","25.65","23.825","25.65","23.825","0.525","0.613907","0.196383","0","0","0","","0","0","0","0.561093","0","0.594551","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","DWins","0.1247","0","0.12468","0.445107","1","1","1","1","0.909091","0.0909091","","","0","","","","","0","0","1","0","24.65","24.825","24.65","24.825","0.525","0.0981913","0.592524","0","0","0","","0","0","0","0.438907","0","0.594551","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc2","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
