"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","All","1","0","1","0.5","1","1","1","1","0.62123","0.440635","","","0.672176","","","","","0.013878","0","0.313946","0.409992","25.4691","24.3971","25.4691","24.3971","0.133865","0.235135","0.183318","0","0","0.672176","0.572748","0.013878","0","0","0.5","0","2.56674E-17","1","1","0","0","0.672176","0.013878","0","0.185231","0.128715","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","DisputeArises","1","0","1","0.5","1","1","1","1","0.62123","0.440635","","","0.672176","","","","","0.013878","0","0.313946","0.409992","25.4691","24.3971","25.4691","24.3971","0.133865","0.235135","0.183318","0","0","0.672176","0.572748","0.013878","0","0","0.5","0","2.56674E-17","1","1","0","0","0.672176","0.013878","0","0.185231","0.128715","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","PFiles","1","0","1","0.5","1","1","1","1","0.62123","0.440635","","","0.672176","","","","","0.013878","0","0.313946","0.409992","25.4691","24.3971","25.4691","24.3971","0.133865","0.235135","0.183318","0","0","0.672176","0.572748","0.013878","0","0","0.5","0","2.56674E-17","1","1","0","0","0.672176","0.013878","0","0.185231","0.128715","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","DAnswers","1","0","1","0.5","1","1","1","1","0.62123","0.440635","","","0.672176","","","","","0.013878","0","0.313946","0.409992","25.4691","24.3971","25.4691","24.3971","0.133865","0.235135","0.183318","0","0","0.672176","0.572748","0.013878","0","0","0.5","0","2.56674E-17","1","1","0","0","0.672176","0.013878","0","0.185231","0.128715","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","Litigated","1","0","1","0.5","1","1","1","1","0.62123","0.440635","","","0.672176","","","","","0.013878","0","0.313946","0.409992","25.4691","24.3971","25.4691","24.3971","0.133865","0.235135","0.183318","0","0","0.672176","0.572748","0.013878","0","0","0.5","0","2.56674E-17","1","1","0","0","0.672176","0.013878","0","0.185231","0.128715","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","Settles","0.6722","0","0.672176","0.531696","1","1","1","1","0.565735","0.579761","","","1","","","","","0","0","0","","25.5477","24.3773","25.5477","24.3773","0.075","0.199397","0.148795","0","0","1","0.572748","0","0","0","0.532228","0","-0.306103","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","Tried","0.3139","0","0.313946","0.444141","1","1","1","1","0.759473","0.15822","","","0","","","","","0","0","1","0.409992","25.3225","24.415","25.3225","24.415","0.2625","0.32033","0.255193","0","0","0","","0","0","0","0.443202","0","0.622991","1","1","0","0","0","0","0","0.590008","0.409992","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","PWins","0.1287","0","0.128715","0.547625","1","1","1","1","0.886289","0.176136","","","0","","","","","0","0","1","1","25.9125","23.825","25.9125","23.825","0.2625","0.621844","0.0484012","0","0","0","","0","0","0","0.553156","0","0.590859","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","DWins","0.1852","0","0.185231","0.37223","1","1","1","1","0.671349","0.145771","","","0","","","","","0","0","1","0","24.9125","24.825","24.9125","24.825","0.2625","0.110811","0.398891","0","0","0","","0","0","0","0.366796","0","0.64532","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm0.5-fsm1-rc0.5","8.635E-07","0.1569","Abandoned","0.0139","0","0.013878","0.228476","1","1","1","1","0.181818","0.0909091","","","0","","","","","1","0","0","","24.975","24.95","24.975","24.95","0.075","0.0388043","0.229513","0","0","0","","1","0","0","0.223915","0","0.732795","1","1","0","0","0","1","0","0","0","","","","","","","","","","",""
