"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","All","1","0","1","0.5","1","0.513779","1","1","0.552318","0.454545","","","0.403266","","","","","0","0.0734377","0.037076","0.130511","25.5293","24.1309","25.5293","24.1309","0.339832","0.408775","0.173541","0","0","0.403266","0.454545","0","0.0734377","0","0.5","0","-2.12826E-10","1","0.513779","0","0.486221","0.403266","0","0.0734377","0.0322372","0.0048388","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","DisputeArises","1","0","1","0.5","1","0.513779","1","1","0.552318","0.454545","","","0.403266","","","","","0","0.0734377","0.037076","0.130511","25.5293","24.1309","25.5293","24.1309","0.339832","0.408775","0.173541","0","0","0.403266","0.454545","0","0.0734377","0","0.5","0","-2.12826E-10","1","0.513779","0","0.486221","0.403266","0","0.0734377","0.0322372","0.0048388","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PFiles","1","0","1","0.5","1","0.513779","1","1","0.552318","0.454545","","","0.403266","","","","","0","0.0734377","0.037076","0.130511","25.5293","24.1309","25.5293","24.1309","0.339832","0.408775","0.173541","0","0","0.403266","0.454545","0","0.0734377","0","0.5","0","-2.12826E-10","1","0.513779","0","0.486221","0.403266","0","0.0734377","0.0322372","0.0048388","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","DAnswers","0.5138","0","0.513779","0.307234","1","1","1","1","0.552318","0.454545","","","0.784901","","","","","0","0.142936","0.072163","0.130511","25.273","24.2548","25.273","24.2548","0.472163","0.521818","0.203262","0","0","0.784901","0.454545","0","0.142936","0","0.300625","0","0.182332","1","1","0","0","0.784901","0","0.142936","0.0627452","0.0094181","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Litigated","0.5138","0","0.513779","0.307234","1","1","1","1","0.552318","0.454545","","","0.784901","","","","","0","0.142936","0.072163","0.130511","25.273","24.2548","25.273","24.2548","0.472163","0.521818","0.203262","0","0","0.784901","0.454545","0","0.142936","0","0.300625","0","0.182332","1","1","0","0","0.784901","0","0.142936","0.0627452","0.0094181","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Settles","0.4033","0","0.403266","0.270177","1","1","1","1","0.454545","0.454545","","","1","","","","","0","0","0","","25.2545","24.3455","25.2545","24.3455","0.4","0.482017","0.196491","0","0","1","0.454545","0","0","0","0.263585","0","0.0886876","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Tried","0.0371","0","0.037076","0.327013","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0.130511","24.4305","24.1695","24.4305","24.1695","1.4","0.603448","0.481108","0","0","0","","0","0","0","0.306938","0","1.05546","1","1","0","0","0","0","0","0.869489","0.130511","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PWins","0.0048","0","0.00483881","0.332667","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","1","25.3","23.3","25.3","23.3","1.4","1.38825","0.218223","0","0","0","","0","0","0","0.311748","0","1.02567","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","DWins","0.0322","0","0.0322372","0.326164","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0","24.3","24.3","24.3","24.3","1.4","0.485649","0.520567","0","0","0","","0","0","0","0.306216","0","1.05993","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Abandoned","0.0734","0","0.0734377","0.500742","1","1","1","1","0.909091","0.454545","","","0","","","","","0","1","0","","25.8","23.8","25.8","23.8","0.4","0.699165","0.100167","0","0","0","","0","1","0","0.500835","0","0.255747","1","1","0","0","0","0","1","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Rounds1","0.5138","0","0.513779","0.307234","1","1","1","1","0.552318","0.454545","","","0.784901","","","","","0","0.142936","0.072163","0.130511","25.273","24.2548","25.273","24.2548","0.472163","0.521818","0.203262","0","0","0.784901","0.454545","0","0.142936","0","0.300625","0","0.182332","1","1","0","0","0.784901","0","0.142936","0.0627452","0.0094181","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Truly Liable","0.5","0","0.5","0.611471","1","0.30891","1","1","0.596276","0.454545","","","0.21259","","","","","0","0.0735603","0.02276","0.132556","25.6529","24.0625","25.6529","24.0625","0.284542","0.0168239","0.347081","0","0","0.21259","0.454545","0","0.0735603","0","1","0","-0.103945","1","0.30891","0","0.69109","0.21259","0","0.0735603","0.0197431","0.003017","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Truly Not Liable","0.5","0","0.5","0.388529","1","0.718648","1","1","0.533423","0.454545","","","0.593941","","","","","0","0.073315","0.051392","0.129605","25.4056","24.1993","25.4056","24.1993","0.395122","0.800726","0","0","0","0.593941","0.454545","0","0.073315","0","0","0","0.103945","1","0.718648","0","0.281352","0.593941","0","0.073315","0.0447313","0.0066606","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","AllCount","206","0","206","0.5","206","105.839","206","206","0.552318","0.454545","","","83.0727","","","","","0","15.1282","7.63765","7.83064","25.5293","24.1309","25.5293","24.1309","0.339832","0.408775","0.173541","0","0","83.0727","0.454545","0","15.1282","0","103","0","-2.12826E-10","206","105.839","0","100.161","83.0727","0","15.1282","6.64086","0.996795","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Liability Strength1","0.1964","0","0.196407","0.166667","1","1","1","1","0.457809","0.454545","","","0.99282","","","","","0","0","0.00718","0.0151534","25.2478","24.345","25.2478","24.345","0.40718","0.543021","0.128593","0","0","0.99282","0.454545","0","0","0","0.170956","0","0.307088","1","1","0","0","0.99282","0","0","0.00707107","0.0001088","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Liability Strength2","0.2022","0","0.202193","0.333333","1","0.998343","1","1","0.535024","0.454545","","","0.821584","","","","","0","0.000384827","0.176374","0.13503","25.1111","24.3128","25.1111","24.3128","0.576043","0.477796","0.277592","0","0","0.821584","0.454545","0","0.000384827","0","0.312293","0","0.161783","1","0.998343","0","0.00165691","0.821584","0","0.000384827","0.152559","0.0238158","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Liability Strength3","0.2028","0","0.202799","0.5","1","0.567431","1","1","0.742736","0.454545","","","0.207668","","","","","0","0.359742","2.009E-5","0.5","25.6867","23.9998","25.6867","23.9998","0.313506","0.536084","0.156647","0","0","0.207668","0.454545","0","0.359742","0","0.5","0","-1.57064E-16","1","0.567431","0","0.432569","0.207668","0","0.359742","1.00448E-5","1.0045E-5","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm0.5-ns1,0.25","9.766E-07","0.1912","Liability Strength4","0.2022","0","0.202193","0.666667","1","0.00217352","1","1","0.873009","0.454545","","","0.000172535","","","","","0","0.00200098","0","","25.7999","23.9997","25.7999","23.9997","0.200435","0.312674","0.137606","0","0","0.00017253","0.454545","0","0.00200098","0","0.687707","0","-0.161783","1","0.00217352","0","0.997826","0.000172535","0","0.00200098","0","0","","","","","","","","","","",""
