"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","All","1","0","1","0.5","1","0.420098","1","1","0.494058","0.454545","","","0.383579","","","","","0","0.0223741","0.014144","0.213115","25.5726","24.1293","25.5726","24.1293","0.298164","0.404433","0.157676","0","0","0.383579","0.454545","0","0.0223741","0","0.5","0","1.16990E-17","1","0.420098","0","0.579902","0.383579","0","0.0223741","0.0111301","0.0030144","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","DisputeArises","1","0","1","0.5","1","0.420098","1","1","0.494058","0.454545","","","0.383579","","","","","0","0.0223741","0.014144","0.213115","25.5726","24.1293","25.5726","24.1293","0.298164","0.404433","0.157676","0","0","0.383579","0.454545","0","0.0223741","0","0.5","0","1.16990E-17","1","0.420098","0","0.579902","0.383579","0","0.0223741","0.0111301","0.0030144","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PFiles","1","0","1","0.5","1","0.420098","1","1","0.494058","0.454545","","","0.383579","","","","","0","0.0223741","0.014144","0.213115","25.5726","24.1293","25.5726","24.1293","0.298164","0.404433","0.157676","0","0","0.383579","0.454545","0","0.0223741","0","0.5","0","1.16990E-17","1","0.420098","0","0.579902","0.383579","0","0.0223741","0.0111301","0.0030144","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","DAnswers","0.4201","0","0.420098","0.271258","1","1","1","1","0.494058","0.454545","","","0.913071","","","","","0","0.0532592","0.03367","0.213115","25.2586","24.3077","25.2586","24.3077","0.43367","0.508452","0.190104","0","0","0.913071","0.454545","0","0.0532592","0","0.26406","0","0.0510477","1","1","0","0","0.913071","0","0.0532592","0.026494","0.0071755","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","Litigated","0.4201","0","0.420098","0.271258","1","1","1","1","0.494058","0.454545","","","0.913071","","","","","0","0.0532592","0.03367","0.213115","25.2586","24.3077","25.2586","24.3077","0.43367","0.508452","0.190104","0","0","0.913071","0.454545","0","0.0532592","0","0.26406","0","0.0510477","1","1","0","0","0.913071","0","0.0532592","0.026494","0.0071755","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","Settles","0.3836","0","0.383579","0.253195","1","1","1","1","0.454545","0.454545","","","1","","","","","0","0","0","","25.2545","24.3455","25.2545","24.3455","0.4","0.493671","0.183218","0","0","1","0.454545","0","0","0","0.245781","0","0.0101504","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","Tried","0.0141","0","0.0141445","0.36899","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0.213115","24.5131","24.0869","24.5131","24.0869","1.4","0.640409","0.512533","0","0","0","","0","0","0","0.352451","0","1.01075","1","1","0","0","0","0","0","0.786885","0.213115","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PWins","0.003","0","0.0030144","0.416995","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","1","25.3","23.3","25.3","23.3","1.4","1.29348","0.284561","0","0","0","","0","0","0","0.406516","0","1.01951","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","DWins","0.0111","0","0.0111301","0.355989","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0","24.3","24.3","24.3","24.3","1.4","0.463534","0.574275","0","0","0","","0","0","0","0.337809","0","1.00837","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","Abandoned","0.0224","0","0.0223741","0.519138","1","1","1","1","0.909091","0.454545","","","0","","","","","0","1","0","","25.8","23.8","25.8","23.8","0.4","0.678446","0.104311","0","0","0","","0","1","0","0.521554","0","0.145485","1","1","0","0","0","0","1","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","Rounds1","0.4201","0","0.420098","0.271258","1","1","1","1","0.494058","0.454545","","","0.913071","","","","","0","0.0532592","0.03367","0.213115","25.2586","24.3077","25.2586","24.3077","0.43367","0.508452","0.190104","0","0","0.913071","0.454545","0","0.0532592","0","0.26406","0","0.0510477","1","1","0","0","0.913071","0","0.0532592","0.026494","0.0071755","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-ns0.5,0.5","1.788E-06","0.1204","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
