"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","All","1","0","1","0.5","1","0.50515","1","1","0.459139","0.454545","","","0.500045","","","","","0","0.00509706","7.638E-6","0.5","25.5272","24.1717","25.5272","24.1717","0.301038","0.328296","0.100031","0","0","0.500045","0.454545","0","0.00509706","0","0.5","0","0","1","0.50515","0","0.49485","0.500045","0","0.00509706","3.8191E-06","3.8191E-6","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","DisputeArises","1","0","1","0.5","1","0.50515","1","1","0.459139","0.454545","","","0.500045","","","","","0","0.00509706","7.638E-6","0.5","25.5272","24.1717","25.5272","24.1717","0.301038","0.328296","0.100031","0","0","0.500045","0.454545","0","0.00509706","0","0.5","0","0","1","0.50515","0","0.49485","0.500045","0","0.00509706","3.8191E-06","3.8191E-6","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","PFiles","1","0","1","0.5","1","0.50515","1","1","0.459139","0.454545","","","0.500045","","","","","0","0.00509706","7.638E-6","0.5","25.5272","24.1717","25.5272","24.1717","0.301038","0.328296","0.100031","0","0","0.500045","0.454545","0","0.00509706","0","0.5","0","0","1","0.50515","0","0.49485","0.500045","0","0.00509706","3.8191E-06","3.8191E-6","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","DAnswers","0.5052","0","0.50515","0.173469","1","1","1","1","0.459139","0.454545","","","0.989895","","","","","0","0.0100902","1.512E-5","0.5","25.26","24.3399","25.26","24.3399","0.400015","0.649891","0.0021018","0","0","0.989895","0.454545","0","0.0100902","0","0.0102028","0","0.0163694","1","1","0","0","0.989895","0","0.0100902","7.56032E-6","7.5603E-6","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","Litigated","0.5052","0","0.50515","0.173469","1","1","1","1","0.459139","0.454545","","","0.989895","","","","","0","0.0100902","1.512E-5","0.5","25.26","24.3399","25.26","24.3399","0.400015","0.649891","0.0021018","0","0","0.989895","0.454545","0","0.0100902","0","0.0102028","0","0.0163694","1","1","0","0","0.989895","0","0.0100902","7.56032E-6","7.5603E-6","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","Settles","0.5","0","0.500045","0.166737","1","1","1","1","0.454545","0.454545","","","1","","","","","0","0","0","","25.2545","24.3455","25.2545","24.3455","0.4","0.654476","7.92E-05","0","0","1","0.454545","0","0","0","0.000106244","0","-5.34677E-17","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","Tried","7.6E-6","0","7.6382E-06","0.5","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0.5","24.8","23.8","24.8","23.8","1.4","0.702273","0.357577","0","0","0","","0","0","0","0.5","0","2.61841","1","1","0","0","0","0","0","0.5","0.5","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","PWins","3.8E-6","0","3.8191E-06","0.823231","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","1","25.3","23.3","25.3","23.3","1.4","0.715153","0.689393","0","0","0","","0","0","0","0.984847","0","2.61841","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","DWins","3.8E-6","0","3.8191E-06","0.176769","1","1","1","1","0.909091","0.454545","","","0","","","","","0","0","1","0","24.3","24.3","24.3","24.3","1.4","0.689393","0.0257608","0","0","0","","0","0","0","0.0151534","0","2.61841","1","1","0","0","0","0","0","1","0","","","","","","","","","","",""
"FSA-feeAm-costsm2-fsm1-casens0","3.368E-07","1","Abandoned","0.0051","0","0.00509706","0.833328","1","1","1","1","0.909091","0.454545","","","0","","","","","0","1","0","","25.8","23.8","25.8","23.8","0.4","0.200008","0.199998","0","0","0","","0","1","0","0.999992","0","1.61839","1","1","0","0","0","0","1","0","0","","","","","","","","","","",""
